FG qid,Lpt
https://database.factgrid.de/entity/Q359265,Miranda do Douro
https://database.factgrid.de/entity/Q359266,Miranda do Douro
https://database.factgrid.de/entity/Q359268,Mirandela
https://database.factgrid.de/entity/Q359269,Mirandela
https://database.factgrid.de/entity/Q359270,Mire de Tibães
https://database.factgrid.de/entity/Q359271,Misericórdia
https://database.factgrid.de/entity/Q359272,Miuzela e Porto de Ovelha
https://database.factgrid.de/entity/Q359273,"Mizarela, Pêro Soares e Vila Soeiro"
https://database.factgrid.de/entity/Q359274,Moçarria
https://database.factgrid.de/entity/Q359275,Modivas
https://database.factgrid.de/entity/Q359276,Mões
https://database.factgrid.de/entity/Q359278,Mogadouro
https://database.factgrid.de/entity/Q359277,"Mogadouro, Valverde, Vale de Porco e Vilar de Rei"
https://database.factgrid.de/entity/Q359279,Mogege
https://database.factgrid.de/entity/Q359286,Moimenta
https://database.factgrid.de/entity/Q359285,Moimenta
https://database.factgrid.de/entity/Q359280,Moimenta da Beira
https://database.factgrid.de/entity/Q359281,Moimenta da Beira
https://database.factgrid.de/entity/Q359282,Moimenta da Serra e Vinhó
https://database.factgrid.de/entity/Q359283,Moimenta de Maceira Dão e Lobelhe do Mato
https://database.factgrid.de/entity/Q359284,Moimenta e Montouto
https://database.factgrid.de/entity/Q359287,Moimentinha
https://database.factgrid.de/entity/Q359288,Moinhos da Gândara
https://database.factgrid.de/entity/Q359292,Moita
https://database.factgrid.de/entity/Q359293,Moita
https://database.factgrid.de/entity/Q359290,Moita
https://database.factgrid.de/entity/Q359291,Moita
https://database.factgrid.de/entity/Q359289,Moita dos Ferreiros
https://database.factgrid.de/entity/Q359294,Moitas Venda
https://database.factgrid.de/entity/Q359295,Moldes
https://database.factgrid.de/entity/Q359297,Moledo
https://database.factgrid.de/entity/Q359296,Moledo e Cristelo
https://database.factgrid.de/entity/Q359298,Molelos
https://database.factgrid.de/entity/Q359300,Monção
https://database.factgrid.de/entity/Q359299,Monção e Troviscoso
https://database.factgrid.de/entity/Q359301,Moncarapacho e Fuseta
https://database.factgrid.de/entity/Q359302,Monchique
https://database.factgrid.de/entity/Q359303,Monchique
https://database.factgrid.de/entity/Q359304,Mondim da Beira
https://database.factgrid.de/entity/Q359305,Mondim de Basto
https://database.factgrid.de/entity/Q359306,Mondrões
https://database.factgrid.de/entity/Q359308,Monforte
https://database.factgrid.de/entity/Q359309,Monforte
https://database.factgrid.de/entity/Q359307,Monforte da Beira
https://database.factgrid.de/entity/Q359310,Monfortinho e Salvaterra do Extremo
https://database.factgrid.de/entity/Q359312,Monsanto
https://database.factgrid.de/entity/Q359311,Monsanto e Idanha-a-Velha
https://database.factgrid.de/entity/Q359313,Monsaraz
https://database.factgrid.de/entity/Q359314,Monsul
https://database.factgrid.de/entity/Q359316,Montalegre
https://database.factgrid.de/entity/Q359315,Montalegre e Padroso
https://database.factgrid.de/entity/Q359317,Montalvão
https://database.factgrid.de/entity/Q359318,Montalvo
https://database.factgrid.de/entity/Q359319,Montargil
https://database.factgrid.de/entity/Q359320,Montaria
https://database.factgrid.de/entity/Q359329,Monte
https://database.factgrid.de/entity/Q359330,Monte
https://database.factgrid.de/entity/Q359321,Monte Córdova
https://database.factgrid.de/entity/Q359322,Monte da Pedra
https://database.factgrid.de/entity/Q359323,Monte do Trigo
https://database.factgrid.de/entity/Q359324,Monte e Queimadela
https://database.factgrid.de/entity/Q359325,Monte Gordo
https://database.factgrid.de/entity/Q359326,Monte Real e Carvide
https://database.factgrid.de/entity/Q359328,Monte Redondo
https://database.factgrid.de/entity/Q359327,Monte Redondo e Carreira
https://database.factgrid.de/entity/Q359331,Monteiras
https://database.factgrid.de/entity/Q359332,Montemor-o-Novo
https://database.factgrid.de/entity/Q359334,Montemor-o-Velho
https://database.factgrid.de/entity/Q359333,Montemor-o-Velho e Gatões
https://database.factgrid.de/entity/Q359335,Montenegro
https://database.factgrid.de/entity/Q359336,Montes da Senhora
https://database.factgrid.de/entity/Q359338,Montijo
https://database.factgrid.de/entity/Q359337,Montijo e Afonsoeiro
https://database.factgrid.de/entity/Q359339,Montoito
https://database.factgrid.de/entity/Q359341,Mora
https://database.factgrid.de/entity/Q359340,Mora
https://database.factgrid.de/entity/Q359342,Morais
https://database.factgrid.de/entity/Q359347,Moreira
https://database.factgrid.de/entity/Q359348,Moreira
https://database.factgrid.de/entity/Q359343,Moreira de Cónegos
https://database.factgrid.de/entity/Q359344,Moreira de Rei
https://database.factgrid.de/entity/Q359345,Moreira do Castelo
https://database.factgrid.de/entity/Q359346,Moreira do Rei e Várzea Cova
https://database.factgrid.de/entity/Q359349,Moreiras
https://database.factgrid.de/entity/Q359350,Morgade
https://database.factgrid.de/entity/Q359351,Morreira e Trandeiras
https://database.factgrid.de/entity/Q359353,Mortágua
https://database.factgrid.de/entity/Q359352,"Mortágua, Vale de Remígio, Cortegaça e Almaça"
https://database.factgrid.de/entity/Q359355,Mós
https://database.factgrid.de/entity/Q359354,Mós
https://database.factgrid.de/entity/Q359356,Moscavide e Portela
https://database.factgrid.de/entity/Q359358,Mosteiro
https://database.factgrid.de/entity/Q359357,Mosteiro
https://database.factgrid.de/entity/Q359359,Mosteiro
https://database.factgrid.de/entity/Q359361,Mosteiros
https://database.factgrid.de/entity/Q359360,Mosteiros
https://database.factgrid.de/entity/Q359362,Mouçós e Lamares
https://database.factgrid.de/entity/Q359365,Moura
https://database.factgrid.de/entity/Q359363,Moura (Santo Agostinho e São João Baptista) e Santo Amador
https://database.factgrid.de/entity/Q359364,Moura Morta e Vinhós
https://database.factgrid.de/entity/Q359366,Mourão
https://database.factgrid.de/entity/Q359367,Mourão
https://database.factgrid.de/entity/Q359368,Mouraz e Vila Nova da Rainha
https://database.factgrid.de/entity/Q359369,Moure
https://database.factgrid.de/entity/Q359370,Moure
https://database.factgrid.de/entity/Q359371,Mouriscas
https://database.factgrid.de/entity/Q359372,Mouronho
https://database.factgrid.de/entity/Q359374,Mozelos
https://database.factgrid.de/entity/Q359373,Mozelos
https://database.factgrid.de/entity/Q359375,Muge
https://database.factgrid.de/entity/Q359376,Mujães
https://database.factgrid.de/entity/Q359377,Mundão
https://database.factgrid.de/entity/Q359378,Murça
https://database.factgrid.de/entity/Q359379,Murça
https://database.factgrid.de/entity/Q359380,Múrias
https://database.factgrid.de/entity/Q359381,Muro
https://database.factgrid.de/entity/Q359382,Murtede
https://database.factgrid.de/entity/Q359384,Murtosa
https://database.factgrid.de/entity/Q359383,Murtosa
https://database.factgrid.de/entity/Q359385,Muxagata
https://database.factgrid.de/entity/Q359386,Muxagata
https://database.factgrid.de/entity/Q359387,Nadadouro
https://database.factgrid.de/entity/Q359388,Nagozelo do Douro
https://database.factgrid.de/entity/Q359390,Nave
https://database.factgrid.de/entity/Q359389,Nave de Haver
https://database.factgrid.de/entity/Q359391,Navió e Vitorino dos Piães
https://database.factgrid.de/entity/Q359393,Nazaré
https://database.factgrid.de/entity/Q359392,Nazaré
https://database.factgrid.de/entity/Q359394,Negrelos
https://database.factgrid.de/entity/Q359395,Negrões
https://database.factgrid.de/entity/Q359396,Nelas
https://database.factgrid.de/entity/Q359397,Nelas
https://database.factgrid.de/entity/Q359400,Nespereira
https://database.factgrid.de/entity/Q359401,Nespereira
https://database.factgrid.de/entity/Q359399,Nespereira
https://database.factgrid.de/entity/Q359398,Nespereira e Casais
https://database.factgrid.de/entity/Q359402,Nevogilde
https://database.factgrid.de/entity/Q359403,"Nine, Portugal"
https://database.factgrid.de/entity/Q359404,Ninho do Açor e Sobral do Campo
https://database.factgrid.de/entity/Q359405,Nisa
https://database.factgrid.de/entity/Q359415,Nogueira
https://database.factgrid.de/entity/Q359414,Nogueira
https://database.factgrid.de/entity/Q359406,Nogueira da Montanha
https://database.factgrid.de/entity/Q359407,Nogueira da Regedoura
https://database.factgrid.de/entity/Q359409,Nogueira do Cravo
https://database.factgrid.de/entity/Q359408,Nogueira do Cravo e Pindelo
https://database.factgrid.de/entity/Q359410,Nogueira e Ermida
https://database.factgrid.de/entity/Q359411,Nogueira e Silva Escura
https://database.factgrid.de/entity/Q359412,"Nogueira, Fraião e Lamaçães"
https://database.factgrid.de/entity/Q359413,"Nogueira, Meixedo e Vilar de Murteda"
https://database.factgrid.de/entity/Q359416,Nogueiró e Tenões
https://database.factgrid.de/entity/Q359418,Nordeste
https://database.factgrid.de/entity/Q359419,Nordeste
https://database.factgrid.de/entity/Q359420,Norte Grande
https://database.factgrid.de/entity/Q359421,Norte Pequeno
https://database.factgrid.de/entity/Q359423,Nossa Senhora da Conceição
https://database.factgrid.de/entity/Q359422,Nossa Senhora da Conceição e São Bartolomeu
https://database.factgrid.de/entity/Q359424,Nossa Senhora da Expectação
https://database.factgrid.de/entity/Q359425,Nossa Senhora da Graça de Póvoa e Meadas
https://database.factgrid.de/entity/Q359426,Nossa Senhora da Graça do Divor
https://database.factgrid.de/entity/Q359427,Nossa Senhora da Graça dos Degolados
https://database.factgrid.de/entity/Q359428,Nossa Senhora da Piedade
https://database.factgrid.de/entity/Q359429,Nossa Senhora da Tourega e Nossa Senhora de Guadalupe
https://database.factgrid.de/entity/Q359430,"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras"
https://database.factgrid.de/entity/Q359431,Nossa Senhora das Misericórdias
https://database.factgrid.de/entity/Q359432,Nossa Senhora das Neves
https://database.factgrid.de/entity/Q359433,Nossa Senhora de Fátima
https://database.factgrid.de/entity/Q359434,Nossa Senhora de Machede
https://database.factgrid.de/entity/Q359435,Nossa Senhora do Pranto
https://database.factgrid.de/entity/Q359436,Nossa Senhora do Rosário
https://database.factgrid.de/entity/Q359437,Nossa Senhora dos Remédios
https://database.factgrid.de/entity/Q359438,Noura e Palheiros
https://database.factgrid.de/entity/Q359439,Numão
https://database.factgrid.de/entity/Q359440,Nunes e Ousilhão
https://database.factgrid.de/entity/Q359441,Óbidos
https://database.factgrid.de/entity/Q359442,Odeceixe
https://database.factgrid.de/entity/Q359443,Odeleite
https://database.factgrid.de/entity/Q359444,Odemira
https://database.factgrid.de/entity/Q359445,Odiáxere
https://database.factgrid.de/entity/Q359446,Odivelas
https://database.factgrid.de/entity/Q359448,Odivelas
https://database.factgrid.de/entity/Q359447,Odivelas
https://database.factgrid.de/entity/Q359450,Oeiras
https://database.factgrid.de/entity/Q359449,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
https://database.factgrid.de/entity/Q359451,Oiã
https://database.factgrid.de/entity/Q359452,Olaia e Paço
https://database.factgrid.de/entity/Q359453,Olalhas
https://database.factgrid.de/entity/Q359454,Oldrões
https://database.factgrid.de/entity/Q359455,Oledo
https://database.factgrid.de/entity/Q359458,Oleiros
https://database.factgrid.de/entity/Q359457,Oleiros
https://database.factgrid.de/entity/Q359459,Oleiros
https://database.factgrid.de/entity/Q359456,Oleiros-Amieira
https://database.factgrid.de/entity/Q359460,Olhalvo
https://database.factgrid.de/entity/Q359462,Olhão
https://database.factgrid.de/entity/Q359461,Olhão
https://database.factgrid.de/entity/Q359463,Olho Marinho
https://database.factgrid.de/entity/Q359481,Oliveira
https://database.factgrid.de/entity/Q359480,Oliveira
https://database.factgrid.de/entity/Q359479,Oliveira
https://database.factgrid.de/entity/Q359464,Oliveira (Santa Maria)
https://database.factgrid.de/entity/Q359465,Oliveira (São Mateus)
https://database.factgrid.de/entity/Q359467,Oliveira de Azeméis
https://database.factgrid.de/entity/Q359466,"Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail"
https://database.factgrid.de/entity/Q359469,Oliveira de Frades
https://database.factgrid.de/entity/Q359468,"Oliveira de Frades, Souto de Lafões e Sejães"
https://database.factgrid.de/entity/Q359470,Oliveira do Bairro
https://database.factgrid.de/entity/Q359471,Oliveira do Bairro
https://database.factgrid.de/entity/Q359472,Oliveira do Conde
https://database.factgrid.de/entity/Q359474,Oliveira do Douro
https://database.factgrid.de/entity/Q359473,"Oliveira do Douro, Vila Nova de Gaia"
https://database.factgrid.de/entity/Q359476,Oliveira do Hospital
https://database.factgrid.de/entity/Q359475,Oliveira do Hospital e São Paio de Gramaços
https://database.factgrid.de/entity/Q359477,Oliveira do Mondego e Travanca do Mondego
https://database.factgrid.de/entity/Q359478,"Oliveira, São Paio e São Sebastião"
https://database.factgrid.de/entity/Q359482,Oliveirinha
https://database.factgrid.de/entity/Q359483,Olmos
https://database.factgrid.de/entity/Q359484,Olo e Canadelo
https://database.factgrid.de/entity/Q359485,Orada
https://database.factgrid.de/entity/Q359486,Orca
https://database.factgrid.de/entity/Q359487,Orgens
https://database.factgrid.de/entity/Q359488,Oriz (Santa Marinha) e Oriz (São Miguel)
https://database.factgrid.de/entity/Q359489,Orjais
https://database.factgrid.de/entity/Q359490,Ortiga
https://database.factgrid.de/entity/Q359491,Orvalho
https://database.factgrid.de/entity/Q359492,Ossela
https://database.factgrid.de/entity/Q359493,Ota
https://database.factgrid.de/entity/Q359494,Ouca
https://database.factgrid.de/entity/Q359495,Oura
https://database.factgrid.de/entity/Q359496,Ourém
https://database.factgrid.de/entity/Q359497,Ourentã
https://database.factgrid.de/entity/Q359498,Ourique
https://database.factgrid.de/entity/Q359499,Ourique
https://database.factgrid.de/entity/Q359504,Outeiro
https://database.factgrid.de/entity/Q359502,Outeiro
https://database.factgrid.de/entity/Q359503,Outeiro
https://database.factgrid.de/entity/Q359500,Outeiro da Cortiçada e Arruda dos Pisões
https://database.factgrid.de/entity/Q359501,Outeiro Seco
https://database.factgrid.de/entity/Q359505,Ovadas e Panchorra
https://database.factgrid.de/entity/Q359507,Ovar
https://database.factgrid.de/entity/Q359506,"Ovar, São João, Arada e São Vicente de Pereira Jusã"
https://database.factgrid.de/entity/Q359508,Ovoa e Vimieiro
https://database.factgrid.de/entity/Q359510,Paçó
https://database.factgrid.de/entity/Q359511,Paçô
https://database.factgrid.de/entity/Q359509,Paço de Sousa
https://database.factgrid.de/entity/Q359516,Paços
https://database.factgrid.de/entity/Q359512,Paços da Serra
https://database.factgrid.de/entity/Q359513,Paços de Brandão
https://database.factgrid.de/entity/Q359514,Paços de Ferreira
https://database.factgrid.de/entity/Q359515,Paços de Ferreira
https://database.factgrid.de/entity/Q359518,Paderne
https://database.factgrid.de/entity/Q359517,"Paderne, Albufeira"
https://database.factgrid.de/entity/Q359519,Padim da Graça
https://database.factgrid.de/entity/Q359520,Padornelo
https://database.factgrid.de/entity/Q359521,Padreiro (Salvador e Santa Cristina)
https://database.factgrid.de/entity/Q359522,Padrela e Tazem
https://database.factgrid.de/entity/Q359523,Padronelo
https://database.factgrid.de/entity/Q359524,Padroso
https://database.factgrid.de/entity/Q359525,Paialvo
https://database.factgrid.de/entity/Q359526,Paião
https://database.factgrid.de/entity/Q359527,Painho e Figueiros
https://database.factgrid.de/entity/Q359529,Pala
https://database.factgrid.de/entity/Q359528,Pala (Mortágua)
https://database.factgrid.de/entity/Q359530,Palaçoulo
https://database.factgrid.de/entity/Q359531,Palhaça
https://database.factgrid.de/entity/Q359533,Palhais
https://database.factgrid.de/entity/Q359532,Palhais e Coina
https://database.factgrid.de/entity/Q359534,Palme
https://database.factgrid.de/entity/Q359536,Palmeira
https://database.factgrid.de/entity/Q359535,Palmeira de Faro e Curvos
https://database.factgrid.de/entity/Q359537,Palmela
https://database.factgrid.de/entity/Q359538,Palmela
https://database.factgrid.de/entity/Q359541,Pampilhosa
https://database.factgrid.de/entity/Q359540,Pampilhosa da Serra
https://database.factgrid.de/entity/Q359539,Pampilhosa da Serra
https://database.factgrid.de/entity/Q359542,Panoias de Cima
https://database.factgrid.de/entity/Q359543,Panoias e Conceição
https://database.factgrid.de/entity/Q359544,Panque
https://database.factgrid.de/entity/Q359556,Parada
https://database.factgrid.de/entity/Q359557,Parada
https://database.factgrid.de/entity/Q359545,Parada de Bouro
https://database.factgrid.de/entity/Q359546,Parada de Cunhos
https://database.factgrid.de/entity/Q359547,Parada de Ester e Ester
https://database.factgrid.de/entity/Q359548,Parada de Gatim
https://database.factgrid.de/entity/Q359549,Parada de Gonta
https://database.factgrid.de/entity/Q359550,Parada de Pinhão
https://database.factgrid.de/entity/Q359551,Parada de Todeia
https://database.factgrid.de/entity/Q359552,Parada do Bispo e Valdigem
https://database.factgrid.de/entity/Q359553,Parada do Monte e Cubalhão
https://database.factgrid.de/entity/Q359554,Parada e Failde
https://database.factgrid.de/entity/Q359555,Parada e Sendim da Ribeira
https://database.factgrid.de/entity/Q359560,Paradela
https://database.factgrid.de/entity/Q359561,Paradela
https://database.factgrid.de/entity/Q359562,Paradela
https://database.factgrid.de/entity/Q359558,Paradela e Granjinha
https://database.factgrid.de/entity/Q359559,"Paradela, Contim e Fiães"
https://database.factgrid.de/entity/Q359563,Paradinha e Nagosa
https://database.factgrid.de/entity/Q359564,Parambos
https://database.factgrid.de/entity/Q359565,Parâmio
https://database.factgrid.de/entity/Q359566,Paramos
https://database.factgrid.de/entity/Q359567,Paranhos
https://database.factgrid.de/entity/Q359568,Paranhos
https://database.factgrid.de/entity/Q359569,Parceiros e Azoia
https://database.factgrid.de/entity/Q359570,Pardais
https://database.factgrid.de/entity/Q359571,Pardilhó
https://database.factgrid.de/entity/Q359576,Paredes
https://database.factgrid.de/entity/Q359577,Paredes
https://database.factgrid.de/entity/Q359572,Paredes da Beira
https://database.factgrid.de/entity/Q359574,Paredes de Coura
https://database.factgrid.de/entity/Q359573,Paredes de Coura e Resende
https://database.factgrid.de/entity/Q359575,Paredes de Viadores e Manhuncelos
https://database.factgrid.de/entity/Q359578,Parque das Nações
https://database.factgrid.de/entity/Q359579,Parreira e Chouto
https://database.factgrid.de/entity/Q359580,Passô
https://database.factgrid.de/entity/Q359582,Passos
https://database.factgrid.de/entity/Q359581,Passos
https://database.factgrid.de/entity/Q359583,Pataias e Martingança
https://database.factgrid.de/entity/Q359585,Paul
https://database.factgrid.de/entity/Q359584,Paul do Mar
https://database.factgrid.de/entity/Q359586,Paus
https://database.factgrid.de/entity/Q359587,Pavia
https://database.factgrid.de/entity/Q359588,Pechão
https://database.factgrid.de/entity/Q359589,Pedome
https://database.factgrid.de/entity/Q359590,Pedraça
https://database.factgrid.de/entity/Q359591,Pedralva
https://database.factgrid.de/entity/Q359592,"Pedreira, Rande e Sernande"
https://database.factgrid.de/entity/Q359593,Pedreiras
https://database.factgrid.de/entity/Q359594,Pedro Miguel
https://database.factgrid.de/entity/Q359599,Pedrógão
https://database.factgrid.de/entity/Q359600,Pedrógão
https://database.factgrid.de/entity/Q359595,Pedrógão de São Pedro e Bemposta
https://database.factgrid.de/entity/Q359597,Pedrógão Grande
https://database.factgrid.de/entity/Q359596,Pedrógão Grande
https://database.factgrid.de/entity/Q359598,Pedrógão Pequeno
https://database.factgrid.de/entity/Q359601,Pedroso e Seixezelo
https://database.factgrid.de/entity/Q359602,Pedrouços
https://database.factgrid.de/entity/Q359603,Pega
https://database.factgrid.de/entity/Q359604,Pegarinhos
https://database.factgrid.de/entity/Q359605,Pego
https://database.factgrid.de/entity/Q359606,Pelariga
https://database.factgrid.de/entity/Q359607,Pelmá
https://database.factgrid.de/entity/Q359608,Pena Verde
https://database.factgrid.de/entity/Q359609,"Pena, Quintã e Vila Cova"
https://database.factgrid.de/entity/Q359612,Penacova
https://database.factgrid.de/entity/Q359610,Penacova
https://database.factgrid.de/entity/Q359611,Penacova
https://database.factgrid.de/entity/Q359613,Penafiel
https://database.factgrid.de/entity/Q359614,Penafiel
https://database.factgrid.de/entity/Q359615,Penajóia
https://database.factgrid.de/entity/Q359616,Penalva de Alva e São Sebastião da Feira
https://database.factgrid.de/entity/Q359617,Penalva do Castelo
https://database.factgrid.de/entity/Q359618,Penamacor
https://database.factgrid.de/entity/Q359619,Penamacor
https://database.factgrid.de/entity/Q359620,Penamaior
https://database.factgrid.de/entity/Q359621,Penas Roias
https://database.factgrid.de/entity/Q359622,Pencelo
https://database.factgrid.de/entity/Q359623,Pendilhe
https://database.factgrid.de/entity/Q359625,Penedono
https://database.factgrid.de/entity/Q359624,Penedono e Granja
https://database.factgrid.de/entity/Q359627,Penela
https://database.factgrid.de/entity/Q359626,Penela da Beira
https://database.factgrid.de/entity/Q359628,Penha de França
https://database.factgrid.de/entity/Q359629,Penha Garcia
https://database.factgrid.de/entity/Q359630,Penha Longa e Paços de Gaiolo
https://database.factgrid.de/entity/Q359631,Penhas Juntas
https://database.factgrid.de/entity/Q359632,Peniche
https://database.factgrid.de/entity/Q359633,Peniche
https://database.factgrid.de/entity/Q359634,Pensalvos e Parada de Monteiros
https://database.factgrid.de/entity/Q359636,Penso
https://database.factgrid.de/entity/Q359635,Penso e Freixinho
https://database.factgrid.de/entity/Q359637,Penude
https://database.factgrid.de/entity/Q359638,Pepim
https://database.factgrid.de/entity/Q359639,Pêra do Moço
https://database.factgrid.de/entity/Q359640,"Pêra Velha, Aldeia de Nacomba e Ariz"
https://database.factgrid.de/entity/Q359641,Peraboa
https://database.factgrid.de/entity/Q359642,"Perafita, Lavra and Santa Cruz do Bispo"
https://database.factgrid.de/entity/Q359643,Perais
https://database.factgrid.de/entity/Q359644,Peral
https://database.factgrid.de/entity/Q359646,Peredo
https://database.factgrid.de/entity/Q359645,Peredo da Bemposta
https://database.factgrid.de/entity/Q359647,Pereira
https://database.factgrid.de/entity/Q359648,Pereira
https://database.factgrid.de/entity/Q359649,Pereiros
https://database.factgrid.de/entity/Q359650,Perelhal
https://database.factgrid.de/entity/Q359651,Pernes
https://database.factgrid.de/entity/Q359652,Pêro Viseu
https://database.factgrid.de/entity/Q359653,Perozelo
https://database.factgrid.de/entity/Q359654,Perre
https://database.factgrid.de/entity/Q359656,Peso da Régua
https://database.factgrid.de/entity/Q359655,Peso da Régua e Godim
https://database.factgrid.de/entity/Q359657,Peso e Vales do Rio
https://database.factgrid.de/entity/Q359659,Pessegueiro
https://database.factgrid.de/entity/Q359658,Pessegueiro do Vouga
https://database.factgrid.de/entity/Q359660,Peva e Segões
https://database.factgrid.de/entity/Q359661,Pias
https://database.factgrid.de/entity/Q359662,Pias
https://database.factgrid.de/entity/Q359663,Picão e Ermida
https://database.factgrid.de/entity/Q359666,Pico
https://database.factgrid.de/entity/Q359664,Pico da Pedra
https://database.factgrid.de/entity/Q359665,"Pico de Regalados, Gondiães e Mós"
https://database.factgrid.de/entity/Q359667,Picote
https://database.factgrid.de/entity/Q359668,Piedade
https://database.factgrid.de/entity/Q359669,Pilar da Bretanha
https://database.factgrid.de/entity/Q359670,Pindelo dos Milagres
https://database.factgrid.de/entity/Q359671,Pindo
https://database.factgrid.de/entity/Q359672,Pinela
https://database.factgrid.de/entity/Q359673,Pinelo
https://database.factgrid.de/entity/Q359674,Pinhal do Norte
https://database.factgrid.de/entity/Q359675,Pinhal Novo
https://database.factgrid.de/entity/Q359676,Pinhanços
https://database.factgrid.de/entity/Q359677,Pinhão
https://database.factgrid.de/entity/Q359683,Pinheiro
https://database.factgrid.de/entity/Q359682,Pinheiro
https://database.factgrid.de/entity/Q359684,Pinheiro
https://database.factgrid.de/entity/Q359681,Pinheiro
https://database.factgrid.de/entity/Q359685,Pinheiro
https://database.factgrid.de/entity/Q359686,Pinheiro
https://database.factgrid.de/entity/Q359678,"Pinheiro da Bemposta, Travanca e Palmaz"
https://database.factgrid.de/entity/Q359679,Pinheiro de Ázere
https://database.factgrid.de/entity/Q359680,Pinheiro de Coja e Meda de Mouros
https://database.factgrid.de/entity/Q359688,Pinheiros
https://database.factgrid.de/entity/Q359687,Pinheiros e Vale de Figueira
https://database.factgrid.de/entity/Q359690,Pinhel
https://database.factgrid.de/entity/Q359689,Pinhel
https://database.factgrid.de/entity/Q359692,Pinho
https://database.factgrid.de/entity/Q359691,Pinho
https://database.factgrid.de/entity/Q359693,Pínzio
https://database.factgrid.de/entity/Q359694,Piódão
https://database.factgrid.de/entity/Q359695,Pitões das Junias
https://database.factgrid.de/entity/Q359696,Planalto de Monforte (Oucidres e Bobadela)
https://database.factgrid.de/entity/Q359697,Pó
https://database.factgrid.de/entity/Q359698,Poceirão e Marateca
https://database.factgrid.de/entity/Q359699,Poço do Canto
https://database.factgrid.de/entity/Q359700,Podame
https://database.factgrid.de/entity/Q359701,Podence e Santa Combinha
https://database.factgrid.de/entity/Q359702,Podentes
https://database.factgrid.de/entity/Q359704,Poiares
https://database.factgrid.de/entity/Q359705,Poiares
https://database.factgrid.de/entity/Q359703,Poiares e Canelas
https://database.factgrid.de/entity/Q359706,Polvoreira
https://database.factgrid.de/entity/Q359707,Pomares
https://database.factgrid.de/entity/Q359709,Pombal
https://database.factgrid.de/entity/Q359710,Pombal
https://database.factgrid.de/entity/Q359711,Pombal
https://database.factgrid.de/entity/Q359708,Pombal e Vales
https://database.factgrid.de/entity/Q359712,Pombalinho
https://database.factgrid.de/entity/Q359713,Pombeiro da Beira
https://database.factgrid.de/entity/Q359714,Pombeiro de Ribavizela
https://database.factgrid.de/entity/Q359717,Ponta Delgada
https://database.factgrid.de/entity/Q359715,"Ponta Delgada, Santa Cruz das Flores"
https://database.factgrid.de/entity/Q359716,"Ponta Delgada, São Vicente"
https://database.factgrid.de/entity/Q359718,Ponta do Pargo
https://database.factgrid.de/entity/Q359719,Ponta do Sol
https://database.factgrid.de/entity/Q359720,Ponta do Sol
https://database.factgrid.de/entity/Q359721,Ponta Garça
https://database.factgrid.de/entity/Q359730,Ponte
https://database.factgrid.de/entity/Q359729,Ponte
https://database.factgrid.de/entity/Q359723,Ponte da Barca
https://database.factgrid.de/entity/Q359722,"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães"
https://database.factgrid.de/entity/Q359724,Ponte de Lima
https://database.factgrid.de/entity/Q359726,Ponte de Sor
https://database.factgrid.de/entity/Q359725,"Ponte de Sor, Tramaga e Vale de Açor"
https://database.factgrid.de/entity/Q359727,Ponte de Vagos e Santa Catarina
https://database.factgrid.de/entity/Q359728,Ponte do Rol
https://database.factgrid.de/entity/Q359731,Pontével
https://database.factgrid.de/entity/Q359733,Pontinha e Famões
https://database.factgrid.de/entity/Q359736,Pópulo e Ribalonga
https://database.factgrid.de/entity/Q359737,Porches
https://database.factgrid.de/entity/Q359739,Portalegre
https://database.factgrid.de/entity/Q359738,Portalegre
https://database.factgrid.de/entity/Q359741,Portel
https://database.factgrid.de/entity/Q359740,Portel
https://database.factgrid.de/entity/Q359744,Portela
https://database.factgrid.de/entity/Q359742,Portela do Fojo-Machio
https://database.factgrid.de/entity/Q359743,Portela e Extremo
https://database.factgrid.de/entity/Q359746,Portimão
https://database.factgrid.de/entity/Q359745,Portimão (freguesia)
https://database.factgrid.de/entity/Q359763,Porto
https://database.factgrid.de/entity/Q359760,Porto
https://database.factgrid.de/entity/Q359747,Porto Covo
https://database.factgrid.de/entity/Q359748,Porto da Carne
https://database.factgrid.de/entity/Q359749,Porto da Cruz
https://database.factgrid.de/entity/Q359751,Porto de Mós
https://database.factgrid.de/entity/Q359750,Porto de Mós - São João Baptista e São Pedro
https://database.factgrid.de/entity/Q359752,Porto Formoso
https://database.factgrid.de/entity/Q359753,Porto Judeu
https://database.factgrid.de/entity/Q359754,Porto Martins
https://database.factgrid.de/entity/Q359755,Porto Moniz
https://database.factgrid.de/entity/Q359756,Porto Moniz
https://database.factgrid.de/entity/Q359757,Porto Salvo
https://database.factgrid.de/entity/Q359758,Porto Santo
https://database.factgrid.de/entity/Q359759,Porto Santo
https://database.factgrid.de/entity/Q359778,Portunhos e Outil
https://database.factgrid.de/entity/Q359779,Possacos
https://database.factgrid.de/entity/Q359780,Posto Santo
https://database.factgrid.de/entity/Q359781,Pousa
https://database.factgrid.de/entity/Q359782,Pousada de Saramagos
https://database.factgrid.de/entity/Q359783,Pousade e Albardo
https://database.factgrid.de/entity/Q359784,Pousaflores
